172.20.149.32/27,DE,,,0,PRAUSCHER-TRANSFER-IPV4
172.20.53.96/27,,,,0,KIOUBIT-NETWORK-TRANSFER
172.21.0.53/32,,,,0,RECURSORS
172.22.0.53/32,,,,0,RECURSORS
172.23.124.96/27,,,,0,MCAST-IX-NETWORK
fd06:7bc4:e3fa:7940::/60,,,,0,SERNET-IX-IPv6
fd1a:6295:5133::/48,,,,0,hackint matrix subnet
fd23:fec5:ccc0::/48,,,,0,38C3-IX
fd8f:a4c9:1c03::/48,GB,,,0,ELBURB-NETWORK
fda4:d763:2fbc::/48,IT,,,0,MATWOLF-IPV6-RESERVED-NETWORK
fdde:11fd:d091::/48,CN,,,0,TANUKI-EXCHANGE-NET
fde0:93fa:7a0::/48,,,,0,IXP-NET-IPV6
fde0:93fa:7a0:c1ca::/64,HU,,,0,MCAST-IX-NET6
fdfc:e23f:fb45::/48,,,,0,KIOUBIT-NETWORK-IPV6-TRANSFER
fdff:0:fcd0::/48,DE,,,0,PRAUSCHER-TRANSFER-IPV6
10.127.14.0/23,,,,134098,LICSON-NET-SUBALLOC-1
172.20.171.128/27,JP,,,134606,AKINAZUKI-IPV4
172.23.4.64/26,,,,138535,FURDEVS-NETWORK
fd42:1919:e621::/48,,,,138535,FURDEVS-NETWORK
10.127.4.0/24,,,,140913,MagicNeko-Asia Backbone node
fd10:127:233::/48,,,,140913,Magicneko Asia address occupied
fd10:127:234::/48,,,,140913,Magicneko Asia address occupied
fd10:127:235::/48,,,,140913,Magicneko Asia address occupied
fd10:127:236::/48,,,,140913,Magicneko Asia address occupied
fd10:127:237::/48,,,,140913,Magicneko Asia address occupied
10.127.232.0/22,,,,141706,MagicNeko-CN office node
fd10:127:238::/48,,,,141706,Home-magicneko
fd10:127:239::/48,,,,141706,Home-icecat
fd10:127:23a::/48,,,,141706,Catstar-VPN
fd10:127:23b::/48,,,,141706,Catstar-IX
10.127.128.0/24,,,,142280,nteren-backbone
172.23.180.128/26,CN,,,199310,QF-Link
fda5:b89e:88c8::/48,,,,199310,QF-Link
172.20.149.64/27,PL,,,199680,SZCZOT3K-DN42
fd39:b03e:6140::/48,PL,,,199680,SZCZOT3K-DN42
fdb1:8565:c849::/48,,,,200201,JOT23-GLOBAL
172.20.2.64/26,DE,,,200242,DE-AVIARY-20250719
172.23.34.32/27,DE,,,200242,DE-THEIRS-20250719
fd20:0:242::/48,DE,,,200242,DE-THEIRS-20250719
172.22.158.0/26,,,,200782,Yoitsu-Network-DN42
10.130.0.0/16,,,,201173,ICVPN-LUEBECK
fdef:ffc0:3dd7::/48,,,,201173,ICVPN-LUEBECK
172.22.137.128/27,TW,,,204844,NCSE-NETWORK-IPV4-PTP
172.23.226.64/27,TW,,,204844,NCSE-NETWORK-IPV4
fd57:6bdb:8ffd::/48,TW,,,204844,NCSE-NETWORK-IPV6
172.23.228.64/26,TW,,,205329,MUILTIES-NETWORK
fddd:546:3cf1::/48,TW,,,205329,MUILTIES-NETWORK
172.20.158.0/27,,,,206633,NULLROUTE-DN42
fd0c:e4a0:24cd::/48,,,,206633,NULLROUTE-DN42
fd42:2606:32f4::/48,,,,206633,NULLROUTE-DN42
172.22.182.0/25,,,,207468,SEADOG007-NETWORK
fdee:1999:1005::/48,,,,207468,SEADOG007-NET-1
172.22.73.32/27,DE,,,207510,STRIFEL-NETWORK
fdf7:2911:b8eb::/48,DE,,,207510,STRIFEL-NETWORK
172.21.65.0/27,DE,,,208733,PPD-IT-NETWORK
fd2b:fdc2:ead5::/48,DE,,,208733,FFVEC-NETWORK
172.23.89.128/27,NL,,,210074,BAS-DINGEMANS-V4-NET
fd14:d14d:14d1::/48,,,,210074,BAS-DINGEMANS-NET
172.20.183.0/27,CN,,,210440,PYSIO-NETWORK
172.22.131.144/28,GB,,,210440,AKIXP-DN42-NETWORK
fd15:9c81:b912::/48,CN,,,210440,PYSIO-NETWORK-IPV6
fdb1:414b:4958::/48,GB,,,210440,AKIXP-IPV6
172.22.155.0/26,CN,,,210903,TSINGYAO-IPV4
fd42:4242:3699::/48,CN,,,210903,TSINGYAO-IPV6
172.20.59.64/27,US,,,211169,CARAMELFOX-NETWORKS
fdd8:da7b:92f5::/48,,,,211169,CARAMELFOX-NETWORKS
172.23.78.128/27,HK,,,211575,RuiNetwork-IPV4
fd0d:81ba:3563::/48,HK,,,211575,RuiNetwork
172.22.66.32/27,CN,,,211876,POTATO-42-NET4-A
172.23.66.0/26,CN,,,211876,POTATO-42-NET4-B
fda1:ae59:6dd0::/48,CN,,,211876,POTATO-42-NET6-A
fddd:fdef:2ea1::/48,PL,,,212888,JOT23-HOME
fd10:127:3262::/64,,,,213262,Moe
172.21.104.128/27,CN,,,213891,LZNET-DN42-V4
fd3b:ed51:c932::/48,CN,,,213891,LZNET-DN42-V6
172.20.194.224/27,UA,,,215887,BARAGOON-NETWORK
fd00:bee5:33ca::/48,UA,,,215887,BARAGOON-NETWORK
172.20.7.160/27,TW,,,215934,QIAN-IPV4
fd03:6777:adc::/48,TW,,,215934,QIAN-IPV6
172.20.232.192/26,JP,,,24124,RHINELAB-IPV4
172.20.237.192/26,IL,,,26954,KOLO-NETWORK
fd58:e18:ef14::/48,IL,,,26954,KOLO-NETWORK
172.23.66.192/26,US,,,33711,SADDLENETWORKS4-NETWORK
fd59:aca:4c08::/48,US,,,33711,SADDLENETWORKS6-NETWORK
172.23.44.128/25,CA,,,398057,EWPRATTEN-NET
fd00:d42::/48,CA,,,398057,EWPRATTEN-NET6
10.127.0.0/24,,,,4201270000,RESERVED
10.127.1.0/24,,,,4201270000,MAIN
10.127.110.0/24,,,,4201270000,Home Network
10.127.16.0/24,,,,4201270000,Neo_Chen ZeroTier-One Hub
10.127.2.0/24,,,,4201270000,Messed-up Network
10.127.255.4/32,,,,4201270000,fsnvax
fd10:127:5f37:59df::/64,,,,4201270000,NeoNetwork Origin 2
fd10:127::/48,,,,4201270000,NeoNetwork Origin 1
10.127.41.0/24,,,,4201270001,NiceLabs IX IPv4 Pool
fd10:127:41::/48,,,,4201270001,NiceLabs IX IPv6 Pool
10.127.18.128/25,,,,4201270003,Stone IPv4 Block
fd10:127:6194:24e0::/64,,,,4201270003,Stone IPv6 Block
10.127.255.56/32,,,,4201270004,frank-hsinchu-1
10.127.56.0/24,,,,4201270004,frank-hsinchu
10.127.18.0/27,,,,4201270006,JerryXiao-Service
10.127.8.192/26,,,,4201270006,JerryXiao-Infrastructure
10.127.8.64/26,,,,4201270006,JerryXiao-School
10.127.9.0/24,,,,4201270006,JerryXiao-Home
fd10:127:53::/48,,,,4201270006,JerryXiao6
10.127.7.0/24,,,,4201270007,AOSCNet
10.127.8.160/27,,,,4201270007,StaphNet
fd10:127:7::/48,,,,4201270007,Staph_v6
10.127.10.0/24,,,,4201270010,Lan Tian LAN
fd10:127:10::/48,,,,4201270010,Lan Tian LAN6
10.127.22.0/29,,,,4201270011,LINE-NZ
10.127.22.8/29,,,,4201270011,LINE-NZ
10.127.5.0/28,,,,4201270012,yhi-h
10.127.5.16/28,,,,4201270012,yhi-s
10.127.13.0/24,,,,4201270013,Ndoskrnls LAN
fd10:127:13::/48,,,,4201270013,Ndoskrnls LAN (IPv6)
10.127.8.128/29,,,,4201270014,leedagee-local
fd10:127:23::/48,,,,4201270014,leedagee
10.127.64.0/24,,,,4201270016,MOECAST-EXP-NET
fd10:127:64::/48,,,,4201270016,MOECAST-EXP-NET-NG
172.23.250.64/26,CN,,,4201270017,BAOSHUO-DN42-V4
fd42:4242:247::/48,CN,,,4201270017,BAOSHUO-DN42-V6
10.127.100.0/24,,,,4201270018,caxap-minecraft-net
fd10:127:6324::/48,,,,4201270018,caxap6
10.127.19.0/24,,,,4201270019,cupkappu
10.127.18.32/27,,,,4201270020,Edward_P-Tunnel
10.127.26.0/24,,,,4201270020,Edward_P-Home
fd10:127:2f2f::/48,,,,4201270020,Edward_P-V6
10.127.8.136/29,,,,4201270022,lilydjwg
fd10:127:ba7e::/48,,,,4201270022,lilydjwg
172.23.60.0/25,,,,4201270030,IWARP-DN42-IP4-NETWORK
fd49:277:42::/48,,,,4201270030,IWARP-DN42-IP6-NETWORK
10.127.36.0/24,,,,4201270036,TSINTYAO-NEO-NET4-IX36
fd10:127:36::/48,,,,4201270036,TSINGYAO-NEO-NET6-IX36
10.127.37.0/24,,,,4201270037,FUNNYSYC-NET
fd10:127:37::/48,,,,4201270037,FUNNYSYC-NET
10.127.80.0/24,,,,4201270080,Hanako-Network-Neo-1-v4
fd10:127:80::/48,,,,4201270080,Hanako-Network-Neo-1-v6
10.127.27.232/29,,,,4201270100,chanceyan-NEO-IP4
fd10:127:1100::/48,,,,4201270100,chanceyan-NEO-IP4
10.127.6.0/24,,,,4201270101,AndyZhou-NEO-NET4
fd10:127:6::/48,,,,4201270101,AndyZhou-NEO-NET6
10.127.186.0/24,,,,4201270186,186526-block-v4
fd10:127:186::/48,,,,4201270186,186526-block-v6
10.127.33.0/24,,,,4201270233,Rosmontis-Network v4
fd10:127:2333::/48,,,,4201270233,Rosmontis-Network v6
10.127.45.0/24,,,,4201270456,HJTMESH-NET
fd10:127:45::/48,,,,4201270456,HJTMESH-NET
10.127.69.0/24,,,,4201270566,CDUBS Network
fd10:127:69::/48,,,,4201270566,CDUBS Network
10.127.111.0/24,,,,4201271111,KSKB-NEO-IP4
fd10:127:e00f::/48,,,,4201271111,KSKB-NEO-IP6
10.127.20.0/24,,,,4201271234,WTM-ZONE-N-IPV4
fd10:127:66::/48,,,,4201271234,WTM-ZONE-N-IPV6
10.127.24.0/24,,,,4201271480,NEKOID-INET
fd10:127:24::/48,,,,4201271480,NEKOID-INET6
fd10:127:1488::/48,,,,4201271488,Bear
10.127.180.0/24,,,,4201271877,LilyNetwork-Neo-IP4
fd10:127:1877::/48,,,,4201271877,LilyNetwork-Neo-IP6
10.127.134.0/24,,,,4201272032,LAPISNET4-NEO
fd10:127:2032::/48,,,,4201272032,LAPISNET6-NEO
172.22.149.112/28,,,,4201272923,BANDURAS-NETWORK
172.22.149.224/27,,,,4201272923,BANDURAS-NETWORK
fd04:234e:fc31::/48,,,,4201272923,BANDURAS-NETWORK
fdd6:6302:7c04::/48,,,,4201272923,NETWORK-FOR-FILTER-TEST
10.127.204.48/28,,,,4201273722,YANGIU-NEO4
fd10:127:face::/48,,,,4201273722,YANGIU-NEO6
fd10:127:217::/48,,,,4201273947,HAWKINS-NEO-NET6
10.127.88.0/24,,,,4201279999,Hydro-Neo-Network-4
fd10:127:88::/48,,,,4201279999,Hydro-Neo-Network-6
172.23.202.0/24,DE,,,4242420000,PYROPETER-HOME-DN42-IP4NET
fda1:d26b:7461::/48,DE,,,4242420000,PYROPETER-DN42-ULA-IP6NET
172.23.227.0/24,AU,,,4242420002,MWD-DN42-2
fdad:a1ab:e7db::/48,AU,,,4242420002,MWD-NET6
172.20.192.0/28,CN,,,4242420003,ATP-IPV4
fd25:5547:5a89::/48,CN,,,4242420003,ATP-IPV6
172.22.101.0/26,US,,,4242420004,NET4-RMJ-172-22-101-0-26
fd42:4242:4::/48,US,,,4242420004,NET6-RMJ-FD42-4242-0004-0-0-0-0-0-48
fd42:6d73:3765::/48,DE,,,4242420007,MS7E-NETWORK
fdc0:6d73:3765::/48,DE,,,4242420007,MS7E-NETWORK
172.20.4.192/27,AU,,,4242420009,KODX-NETWORK
fdbd:cd33:92f::/48,AU,,,4242420009,KODX-NETWORK
172.20.10.32/27,ID,,,4242420011,DALONET-NETWORK
fdee:5ba9:6069::/48,ID,,,4242420011,DALONET-NETWORK
172.20.6.24/29,,,,4242420012,0XAN-NETWORK
fd38:4e:75a1::/48,,,,4242420012,0XAN-NETWORK
fd68:a3bd:e86::/48,US,,,4242420013,PHILIP4G-NETWORK
172.20.22.0/26,HK,,,4242420014,FXNET-NETWORK
fd82:41c:93f::/48,HK,,,4242420014,FXNET-NETWORK
172.23.2.0/27,CA,,,4242420015,NET-JACKALNET-01
fdd0:ab94:71b6::/48,CA,,,4242420015,NET6-JACKALNET-01
172.20.184.200/29,US,,,4242420016,NEEDMORERAM-NET4-1
fdfd:a0bd:62e0::/48,US,,,4242420016,NEEDMORERAM-NET6-1
172.22.240.128/25,SG,,,4242420017,172.22.240.128/25
fd01:38f7:e6d8:4e04::/64,AU,,,4242420017,fd01:38f7:e6d8:4e04::/64
fd1d:62fd:3f4c:a247::/64,AU,,,4242420017,fd1d:62fd:3f4c:a247::/64
fd32:54d6:1962:ad35::/64,AU,,,4242420017,fd32:54d6:1962:ad35::/64
fd42:4242:17::/48,SG,,,4242420017,fd42:4242:17::/48
fd44:8965:2e1c:2e76::/64,AU,,,4242420017,fd44:8965:2e1c:2e76::/64
fd4e:adda:1964:e293::/64,AU,,,4242420017,fd4e:adda:1964:e293::/64
fd5f:fd18:29d1:4f61::/64,AU,,,4242420017,fd5f:fd18:29d1:4f61::/64
fd70:336f:17f6:3465::/64,AU,,,4242420017,fd70:336f:17f6:3465::/64
fd71:fd89:c4f0:6ea6::/64,AU,,,4242420017,fd71:fd89:c4f0:6ea6::/64
fd79:f856:16d9:8882::/64,AU,,,4242420017,fd79:f856:16d9:8882::/64
fd88:2e46:4b1c:5988::/64,AU,,,4242420017,fd88:2e46:4b1c:5988::/64
fd88:4903:4b9f:d66f::/64,AU,,,4242420017,fd88:4903:4b9f:d66f::/64
fd97:b8af:629c:7d45::/64,AU,,,4242420017,fd97:b8af:629c:7d45::/64
172.22.118.160/27,CN,,,4242420018,SQUIRREL-IPV4
fdaa:f668:8ffe::/48,CN,,,4242420018,SQUIRREL-IPV6
172.22.244.0/27,SE,,,4242420019,SA0WII-STO1-V4
fdd4:8cd0:9393::/48,SE,,,4242420019,SA0WII-STO1-V6
172.20.184.224/27,GR,,,4242420020,NOT-NETWORK
fdec:c079:6d78::/48,GR,,,4242420020,NOT-NETWORK
fd00:5d5b:797c::/48,CN,,,4242420021,GUANRANWANG-NETWORK
172.23.67.0/25,DE,,,4242420022,BLAZING-INTRA
fd70:96c9:ef25::/48,DE,,,4242420022,BNET-IPV6-ULA
fd42:c9a4:16c5::/48,DE,,,4242420023,FPLETZ-NETWORK
172.20.14.96/27,FR,,,4242420024,MATTHOU-NETWORK
fdd0:72d6:c5a9::/48,FR,,,4242420024,MATTHOU-NETWORK
172.20.10.128/28,DZ,,,4242420026,POPEY22 DZ NETWORK
172.20.7.128/27,DE,,,4242420027,RANU-NETWORK
fd32:960c:2e8::/48,DE,,,4242420027,RANU-NETWORK
172.20.202.0/26,CN,,,4242420028,NATLANv4
fdc1:e451:2020::/48,CN,,,4242420028,NATLANv6
172.21.111.0/26,HK,,,4242420029,HuTaov4
fdc0:715:a715::/48,HK,,,4242420029,HuTaov6
172.20.15.192/27,US,,,4242420030,ELLYVR-NETWORK
fda8:fd0d:6e6d::/48,US,,,4242420030,ELLYVR-NETWORK
172.22.150.64/26,US,,,4242420031,SLOTHLOGISTICS-BB
172.23.158.64/26,US,,,4242420031,SLOTHLOGISTICS-BB
172.22.150.192/26,BE,,,4242420032,ERGONOMICROBOT-NET4
fdac:1662:9edd::/48,BE,,,4242420032,ERGONOMICROBOT-NET6
172.20.14.0/28,MT,,,4242420033,MALTESE-ENGINEERING-NETWORK
fd4d:5447:4f44::/48,MT,,,4242420033,MALTESE-ENGINEERING-NETWORK
172.23.34.0/27,ES,,,4242420034,CTORRES-NET4
fd66:2294:29c5::/48,ES,,,4242420034,CTORRES-NET6
172.23.158.0/27,CA,,,4242420036,RMR-NETWORK
fd47:513e:f022::/48,CA,,,4242420036,RMR-NETWORK
172.20.189.0/25,US,,,4242420037,UTLEYCCKS-NET
fdc1:abd3:e81f::/48,US,,,4242420037,UTLEYCCKS-NET
172.23.99.96/27,HK,,,4242420039,MIKU-IPV4
172.20.165.16/28,UK,,,4242420040,DFR-NETWORK
fd35:e9e9:7636::/48,UK,,,4242420040,DFR-NETWORK
172.20.138.0/27,AU,,,4242420042,WPAD ip4 network
fd53:8086::/48,AU,,,4242420042,WPAD-NETWORK
fdad:a177:44::/48,,,,4242420044,NUXIS-NETWORK
172.22.188.128/26,NL,,,4242420045,NET-HOME-DELTAMAN-DN42
172.23.189.0/25,NL,,,4242420045,NET-HOME-DELTAMAN-DN42
fd1b:7f7d:dd55::/48,NL,,,4242420045,USED-FOR-PEERING
172.22.134.128/26,NL,,,4242420046,DELTAMAN-LAN
172.22.148.64/26,NL,,,4242420047,DELTAMAN-CORE
172.21.101.0/26,CN,,,4242420050,REDISH101-DN42-V4
172.23.104.128/27,PL,,,4242420051,ASZCZECIAK-V4-NET-1
fd41:23a7:f512::/48,PL,,,4242420051,ASZCZECIAK-V6-NET-1
172.23.66.96/27,CN,,,4242420055,NANAMINET-DN42-V4
fd84:ea62:c478::/48,CN,,,4242420055,NANAMINET-DN42-V6
172.22.159.0/27,US,,,4242420057,KELLERTK-NETWORK
fd48:ce37:a00f::/48,US,,,4242420057,KELLERTK-NETWORK
172.20.44.0/27,BG,,,4242420059,APEKUNOV-NETWORK
fd48:377b:4ea7::/48,BG,,,4242420059,APEKUNOV-HOMELAB
172.23.4.0/27,CN,,,4242420060,CAIUS-DN42-AP-V4
fd95:b7c7:3529::/48,CN,,,4242420060,CAIUS-DN42-AP-V6
172.23.242.0/27,,,,4242420064,0X4A6F-NETWORK
fd42:4a6f:4263::/48,DE,,,4242420064,0X4A6F-NET6
172.20.172.64/27,JP,,,4242420066,CCLIN-IPV4
fd00:c10a:a225::/48,JP,,,4242420066,CCLIN-IPV4
172.23.43.32/27,DE,,,4242420069,PLEIADES
fd42:deca:de::/48,DE,,,4242420069,PLEIADES
172.20.53.32/27,CN,,,4242420070,LIEKONG-IPV4
fdcc:1003:54b3::/48,CN,,,4242420070,LIEKONG-IPV6
172.20.7.96/27,HR,,,4242420073,JOTM-NETWORK
fdee:1dad:912b::/48,HR,,,4242420073,JOTM-NETWORK
172.20.161.192/26,ZA,,,4242420074,SPLASH-NET4
fdbb:8bb5:fb3d::/48,ZA,,,4242420074,SPLASH-IPV6
172.22.111.112/28,ID,,,4242420075,ASTHENE-NET4
fd47:83a7:7500::/48,ID,,,4242420075,ASTHENE-NET6
172.22.110.0/27,DE,,,4242420077,GERGER-NET1
fd70:96c9:ef26::/48,DE,,,4242420077,GERGER-V6NET1
172.22.132.96/27,JP,,,4242420081,GMOON-NETWORK
fdaa:925:5ee::/48,JP,,,4242420081,GMOON-NETWORK
172.20.160.32/28,,,,4242420084,NULLPTRARR-NETWORK
fd08:cb02:e3e5::/48,,,,4242420084,NULLPTRARR-NETWORK
172.20.227.64/27,,,,4242420086,JAMESITS-NETWORK-US
172.23.119.224/28,CN,,,4242420086,JAMES-TRANSITS-CORE
fdfa:6eef:c3e2::/48,,,,4242420086,JAMESITS-NETWORK-V6-0
172.20.162.16/29,DE,,,4242420087,FELBINGER-NET-SERVICES
172.20.195.128/27,DE,,,4242420087,FELBINGER-NET-TUN
172.20.6.120/29,DE,,,4242420087,FELBINGER-NET-CLIENTS
fd42:eaca:90ff::/48,DE,,,4242420087,FELBINGER-NET
172.20.5.64/26,LA,,,4242420088,FURRY-IPV4
fd9f:3222:a7b7::/48,LA,,,4242420088,FURRY-IPV6
172.20.177.128/27,FR,,,4242420090,GRAKNU-NETWORK
fde5:5751:9aa9::/48,FR,,,4242420090,GRAKNU-NETWORK
172.20.207.64/27,US,,,4242420093,TUBIZ-NETWORK
fd50:d448:b3c1::/48,US,,,4242420093,TUBIZ-NETWORK
172.20.177.192/27,CH,,,4242420095,SPREITZER-V4-1-NET
fd42:7:7::/48,CH,,,4242420095,SPREITZER-V6-2-DN42-NET
172.23.203.96/27,CN,,,4242420096,NOOK-NET-IPV4
fd96:2333:ff02::/48,CN,,,4242420096,NOOK-NET-IPV6
172.20.10.192/26,ID,,,4242420098,IMAM-INETv4
fdba:cb60:3005::/48,ID,,,4242420098,IMAM-INETv6
172.21.117.0/27,US,,,4242420099,MARK-V4-NET-1
fd00:6275:6275::/48,US,,,4242420099,MARK-V6-NET-1
172.23.231.64/27,DE,,,4242420100,SG9-IPV4
fd6a:fe5c:5ad1::/48,DE,,,4242420100,SG9-IPV6
172.20.64.0/21,,,,4242420101,CCCDA-20150527
172.20.66.64/28,DE,,,4242420101,HACKINT-DN42
172.23.42.0/24,,,,4242420101,HEXA-20171114
172.23.96.0/24,DE,,,4242420101,CCCDA-20150117
fd42:23:42::/48,DE,,,4242420101,NET-HEXA
fd42:ccc:da::/48,DE,,,4242420101,NET-IP6-CCCDA
fd42:d42:d42:6667::/64,DE,,,4242420101,HACKINT-DN42
172.20.128.64/28,PL,,,4242420109,DICC-NETWORK
fd89:2017:acae::/48,PL,,,4242420109,DICC-NETWORK
172.20.50.64/26,DE,,,4242420110,NET-3STADT
fd22:622:1f6c::/48,DE,,,4242420110,NET-3STADT
172.22.124.0/28,CN,,,4242420111,XYCHAN-DN42-V4
fd12:af10:bc0::/48,CN,,,4242420111,XYCHAN-DN42-V6
172.20.165.128/26,,,,4242420112,MEBUS-LEGACY
fd88:c7e:c7b7::/48,DE,,,4242420112,MEBUS-NET6
172.20.1.0/24,,,,4242420119,JRB0001
fd42:5d71:219::/48,,,,4242420119,JRB0001
172.23.16.128/26,DE,,,4242420120,NL-ZUID-IX-FKS
172.23.16.192/26,FR,,,4242420120,NL-ZUID-IX-FKS
172.20.228.0/26,DE,,,4242420121,GRMML-NET-HOME
fd42:c33e:bef4:228::/64,DE,,,4242420121,GRMML-NET-HOME
172.23.149.0/24,IT,,,4242420123,GRMML-DN42-V4
fd42:23:149::/48,DE,,,4242420123,GRMML-DN42-V6-ULA
fdf9:d4d9:52::/48,US,,,4242420125,JMHERSHEY125-NETWORK
172.23.224.96/27,CN,,,4242420128,YINFENG-NETWORK
fd72:db83:badd::/48,CN,,,4242420128,YINFENG-NETWORK
172.23.41.64/29,,,,4242420129,PIVIPI-NET
fdfe:8d0:7450::/48,,,,4242420129,PIVIPI-NET
172.22.129.128/27,GB,,,4242420130,0X3E8-NETWORK
fdd7:50e:910d::/48,,,,4242420130,0X3E8-NETWORK
172.23.199.96/28,HU,,,4242420134,NOP-TEST4
172.23.43.64/27,HU,,,4242420134,NOP-DEMO4
fd40:2343:64:fa52::/64,HU,,,4242420134,NOP-DEMO6
fd40:bad:dead:babe::/64,HU,,,4242420134,NOP-TEST6
fd69:137:1337::/48,DE,,,4242420137,ENITIN
172.20.58.128/27,,,,4242420138,NEURONET-NET
fdff:feed:c0de::/48,PT,,,4242420138,NEURONET-NET6
172.22.139.0/25,,,,4242420139,CLOUDMIKU-NETWORK
fd39:3939:3939::/48,,,,4242420139,CLOUDMIKU-NETWORK
10.127.12.0/24,,,,4242420140,dfceaef NET
172.22.127.0/26,,,,4242420140,YANGFL-NETWORK
fd72:9b7f:e932::/48,CN,,,4242420140,YANGFL-NETWORK
172.20.40.64/26,AT,,,4242420142,ANO-ORG-IPV4
fd75:ff81:fe66::/48,AT,,,4242420142,ANO-ORG-IPV6
172.20.150.96/28,AT,,,4242420143,GLUECKSELF-IPV4
fd66:42cf:345c::/48,AT,,,4242420143,GLUECKSELF-IPV6
fd42:ffc:ab1e::/48,DE,,,4242420146,GENOFIRE-NETWORK
fdea:1d13:b804::/48,,,,4242420149,NIRF-NETWORK
172.20.132.96/27,US,,,4242420150,DARKPOINT-NET
fd00:913e:130::/48,US,,,4242420150,DARKPOINT-NET
172.21.66.224/27,GB,,,4242420154,VP-NETWORK
fd82:aee1:46b2::/48,GB,,,4242420154,VP-NETWORK
172.20.155.64/27,DE,,,4242420155,DIMITRY-DN42-V4
fd93:fa4a:c4b4::/48,DE,,,4242420155,DIMITRY-DN42-V6-A
172.20.170.224/27,,,,4242420157,IBJ-NET-1
fde7:76fd:7444::/48,,,,4242420157,IBJ-NET-2
172.23.150.0/25,CN,,,4242420158,ABCDE-AS0158-NETWORK
fd00:abcd:a::/48,CN,,,4242420158,ABCDE-AS0158-NETWORK
172.20.167.0/25,DE,,,4242420160,JULI06-NETWORK
fddc:6bea:449b::/48,DE,,,4242420160,JULI06-NETWORK
172.23.193.32/27,DE,,,4242420162,CUECHAN-NETWORK
fd42:2feb:5536::/48,de,,,4242420162,CUECHAN-NETWORK
172.20.163.0/26,CN,,,4242420163,CccNet
172.22.146.192/27,SE,,,4242420166,MYXOZ-NETWORK
fd11:1965:34be::/48,SE,,,4242420166,MYXOZ-NETWORK
172.21.99.192/27,SG,,,4242420168,MOONFLOW-NETIP4
fd12:c665:4984::/48,SG,,,4242420168,MOONFLOW-V6-NET-1
172.20.179.192/27,DE,,,4242420174,ECHO-NET
fde1:e602:947a::/48,DE,,,4242420174,EINSELF-INET6-DN42
172.22.105.32/27,,,,4242420177,JHE-NETWORK
fdb2:b712:e8e::/48,DE,,,4242420177,JHE-NETWORK
172.22.122.0/26,MX,,,4242420180,GATUNO-NETWORK
fd42:470:f0ef::/48,MX,,,4242420180,GATUNO-NETWORK
172.21.77.144/28,CN,,,4242420181,KALINOTE-IPV4
fd12:5b73:98d7::/48,CN,,,4242420181,KALINOTE-IPV6
172.20.59.96/28,,,,4242420182,Q1X-NETWORK
fd69:5611:6790::/48,US,,,4242420182,Q1X-NETWORK
172.22.128.128/27,,,,4242420185,PESCO-NETWORK
fde4:2355:54fe::/48,,,,4242420185,PESCO-NETWORK
172.20.29.80/28,US,,,4242420195,DRSN0W-NETWORK
fd88:99a0:7774::/48,US,,,4242420195,DRSN0W-NETWORK
172.20.59.0/26,DE,,,4242420196,HSN-NET
fd12:515d:cc35::/48,DE,,,4242420196,HSN-NETWORK
172.20.190.96/27,,,,4242420197,N0EMIS-NETWORK
fdf4:2331:fa09::/48,DE,,,4242420197,N0EMIS-NETWORK
fdf8:7e7f:d097::/48,DE,,,4242420197,N0EMIS-NETWORK-CCCGOE
172.23.190.0/26,CN,,,4242420198,ABCDE-AS0198-NETWORK
fd00:abcd:e::/48,CN,,,4242420198,ABCDE-AS0198-NETWORK
172.23.8.160/27,SG,,,4242420199,IXNET-MAIN
fdc9:9999:9999::/48,SG,,,4242420199,IXNET-MAIN-V6
fddf:5001:1f1::/48,CH,,,4242420200,LACHS-NETWORK
172.20.32.0/27,US,,,4242420202,SDUBS-NETWORK
fda1:e243:e55::/48,US,,,4242420202,SDUBS-NETWORK
172.20.48.224/27,AU,,,4242420203,RYANM-V4-NET-1
fd79:710e:ad46::/48,AU,,,4242420203,RYANM-V6-NET-1
172.20.15.56/29,,,,4242420207,ROUTEDBITS-V4-ANYCAST-1
172.20.19.64/27,,,,4242420207,ROUTEDBITS-V4-NET-1
fdb1:e72a:343d::/48,,,,4242420207,ROUTEDBITS-V6-NET-1
172.20.41.32/28,DE,,,4242420208,HASHQ-NET
fd42:c0de:ca7::/48,,,,4242420208,HASHQ-NET-1
172.20.31.32/27,DE,,,4242420210,PAHELD-NETWORK
fd40:5006:b850::/48,DE,,,4242420210,PAHELD-NETWORK
172.22.67.0/27,GR,,,4242420211,NEUMANN-NETWORK
fd20:8330:c07::/48,GR,,,4242420211,NEUMANN-NETWORK
172.20.21.96/27,CN,,,4242420212,BLING-NETWORK-V4
172.20.233.192/26,CN,,,4242420212,BLING-NETWORK-V4
fd54:4355:b6ac::/48,CN,,,4242420212,BLING-NETWORK-V6
172.22.76.32/27,,,,4242420213,Thomas's DN42 Network
fd11:acac:961d::/48,,,,4242420213,Thomas's DN42 Network
172.20.217.0/24,US,,,4242420217,NoyesNet
fd42:217:cafe::/48,US,,,4242420217,NoyesNet
172.23.93.0/27,US,,,4242420220,SHRUNBR-IPV4-NETWORK
fdcb:999c:ad8e::/48,US,,,4242420220,SHRUNBR-IPV6-NETWORK
172.20.142.0/27,CN,,,4242420222,SALTWOOD-IPV4
